file,ordinal,channel,channel_type,name,verts,tris,uv_sets,fvf,poly_type,bytes,size_x,size_y,size_z,error
Actors/Boss_TrafficRunner.cgr,0,207,3D ObjectData,al-01,1240,860,1,0x112,4,44992,9.9638,3.0556,9.7335,
Actors/Boss_TrafficRunner.cgr,1,228,3D ObjectData,car12,2427,2244,1,0x112,4,91280,4.7309,3.7428,7.6193,
Actors/Boss_TrafficRunner.cgr,2,230,3D ObjectData,car1211,54,40,1,0x112,4,2120,4.1262,1.3117,7.0527,
Actors/Boss_TrafficRunner.cgr,3,232,3D ObjectData,car1211E,53,28,1,0x112,4,2016,2.418,0.5984,1.424,
Actors/Boss_TrafficRunner.cgr,4,234,3D ObjectData,car122,321,262,1,0x112,4,11996,4.4609,3.5232,6.6633,
Actors/Debris.cgr,0,94,Tune_Forest,Tune_Forest,800,400,1,0x142,4,21752,0.0,0.0,0.0,
Actors/Debris.cgr,1,233,Tune_Forest,Tune_Forest,100,50,1,0x142,4,2852,0.0,0.0,0.0,
Actors/Debris.cgr,2,234,Tune_Forest,Tune_Forest,200,100,1,0x142,4,5552,0.0,0.0,0.0,
Actors/Enemies_Flight.cgr,0,131,3D ObjectData,al-01,706,428,1,0x112,4,25312,9.6514,4.1184,13.8611,
Actors/Explosion.cgr,0,57,3D ObjectData,Explosion.3ds,306,608,1,0x112,4,13592,1.359,1.359,1.1895,
Actors/Player_Pullers.cgr,0,176,3D ObjectData,RopePullerRocket.3ds,140,280,1,0x112,4,6312,0.784,1.8408,3.6759,
Actors/Player_Pullers.cgr,1,194,3D ObjectData,RopePullerWithBalls.3ds,254,504,1,0x112,4,11304,0.784,1.9225,3.6759,
Actors/PlayerCar_Boomer.cgr,0,68,3D ObjectData,Vertex Data,766,644,3,0x312,4,40864,56.0416,20.3086,45.6726,
Actors/PlayerCar_Boomer.cgr,1,87,3D ObjectData,Vertex Data,714,628,3,0x312,4,38272,61.262,22.7907,43.1439,
Actors/PlayerCar_Boomer.cgr,2,122,3D ObjectData,Vertex Data,58,48,3,0x312,4,3304,8.0325,6.8949,22.2687,
Actors/PlayerCar_Boomer.cgr,3,159,3D ObjectData,Vertex Data,50,56,3,0x312,4,2968,1.378,34.0208,15.9227,
Actors/PlayerCar_Boomer.cgr,4,371,3D ObjectData,Vertex Data,86,120,3,0x312,4,5080,17.063,17.0629,7.8284,
Actors/PlayerCar_Boomer.cgr,5,450,3D ObjectData,Vertex Data,64,120,3,0x312,4,4024,17.063,15.5014,7.1119,
Actors/PlayerCar_Boomer.cgr,6,539,3D ObjectData,Vertex Data,64,120,3,0x312,4,4024,17.063,14.8846,6.829,
Actors/PlayerCar_Boomer.cgr,7,586,3D ObjectData,Vertex Data,64,120,3,0x312,4,4024,13.4259,12.1271,5.5638,
Actors/PlayerCar_Boomer.cgr,8,608,3D ObjectData,Vertex Data,86,120,3,0x312,4,5080,17.063,17.0629,7.8284,
Actors/PlayerCar_Boomer.cgr,9,635,3D ObjectData,Vertex Data,64,120,3,0x312,4,4024,17.063,15.5014,7.1119,
Actors/PlayerCar_Boomer.cgr,10,665,3D ObjectData,Vertex Data,64,120,3,0x312,4,4024,17.063,14.8846,6.829,
Actors/PlayerCar_Boomer.cgr,11,698,3D ObjectData,Vertex Data,64,120,3,0x312,4,4024,13.4259,12.1271,5.5638,
Actors/PlayerCar_Boomer2.cgr,0,16,3D ObjectData,Vertex Data,1207,870,3,0x312,4,63388,370.8285,134.4062,326.1482,
Actors/PlayerCar_Boomer2.cgr,1,32,3D ObjectData,Vertex Data,1300,1044,3,0x312,4,68896,417.3511,163.9753,321.5165,
Actors/PlayerCar_Boomer2.cgr,2,48,3D ObjectData,Vertex Data,58,48,3,0x312,4,3304,52.6739,45.2143,121.331,
Actors/PlayerCar_Boomer2.cgr,3,78,3D ObjectData,Vertex Data,50,56,3,0x312,4,2968,7.5082,185.3628,86.7549,
Actors/PlayerCar_Boomer2.cgr,4,108,3D ObjectData,Vertex Data,85,120,3,0x312,4,5032,92.9677,92.9675,42.6529,
Actors/PlayerCar_Boomer2.cgr,5,138,3D ObjectData,Vertex Data,63,120,3,0x312,4,3976,92.9677,84.4596,38.7495,
Actors/PlayerCar_Boomer2.cgr,6,168,3D ObjectData,Vertex Data,63,120,3,0x312,4,3976,92.9677,81.099,37.2077,
Actors/PlayerCar_Boomer2.cgr,7,198,3D ObjectData,Vertex Data,63,120,3,0x312,4,3976,73.1511,66.0743,30.3145,
Actors/PlayerCar_Boomer2.cgr,8,218,3D ObjectData,Vertex Data,85,120,3,0x312,4,5032,92.9677,92.9675,42.6529,
Actors/PlayerCar_Boomer2.cgr,9,244,3D ObjectData,Vertex Data,63,120,3,0x312,4,3976,92.9677,84.4596,38.7495,
Actors/PlayerCar_Boomer2.cgr,10,270,3D ObjectData,Vertex Data,63,120,3,0x312,4,3976,92.9677,81.099,37.2077,
Actors/PlayerCar_Boomer2.cgr,11,296,3D ObjectData,Vertex Data,63,120,3,0x312,4,3976,73.1511,66.0743,30.3145,
Actors/PlayerCar_Boomer2.cgr,12,329,3D ObjectData,Vertex Data,50,56,3,0x312,4,2968,7.5082,185.3628,86.7549,
Actors/PlayerCar_DragWarp.cgr,0,97,3D ObjectData,Vertex Data,372,348,3,0x312,4,20176,49.7788,12.1768,116.7126,
Actors/PlayerCar_DragWarp.cgr,1,258,3D ObjectData,Vertex Data,118,80,3,0x312,4,6376,20.7351,19.7203,1.4602,
Actors/PlayerCar_DragWarp.cgr,2,287,3D ObjectData,Vertex Data,36,20,3,0x312,4,2080,0.8222,14.0618,10.3602,
Actors/PlayerCar_DragWarp.cgr,3,318,3D ObjectData,Vertex Data,118,80,3,0x312,4,6376,18.4185,17.517,1.2971,
Actors/PlayerCar_DragWarp.cgr,4,356,3D ObjectData,Vertex Data,120,80,3,0x312,4,6472,15.9495,15.1689,1.1232,
Actors/PlayerCar_DragWarp.cgr,5,380,3D ObjectData,Vertex Data,116,80,3,0x312,4,6280,13.7593,13.0858,0.969,
Actors/PlayerCar_DragWarp.cgr,6,399,3D ObjectData,Vertex Data,118,80,3,0x312,4,6376,20.7351,19.7203,1.4602,
Actors/PlayerCar_DragWarp.cgr,7,421,3D ObjectData,Vertex Data,118,80,3,0x312,4,6376,18.4185,17.517,1.2971,
Actors/PlayerCar_DragWarp.cgr,8,443,3D ObjectData,Vertex Data,120,80,3,0x312,4,6472,15.9495,15.1689,1.1232,
Actors/PlayerCar_DragWarp.cgr,9,465,3D ObjectData,Vertex Data,116,80,3,0x312,4,6280,13.7593,13.0858,0.969,
Actors/PlayerCar_DragWarp.cgr,10,564,3D ObjectData,Vertex Data,36,20,3,0x312,4,2080,0.8222,14.0618,10.3602,
Actors/PlayerCar_DragWarp.cgr,11,584,3D ObjectData,Vertex Data,498,392,3,0x312,4,26488,80.6266,15.49,55.8176,
Actors/PlayerCar_DragWarp.cgr,12,586,3D ObjectData,Vertex Data,335,244,3,0x312,4,17776,70.0866,8.1708,114.6223,
Actors/PlayerCar_EraserElite.cgr,0,121,3D ObjectData,Vertex Data,54,36,3,0x312,4,3040,1.0825,30.4088,12.6352,
Actors/PlayerCar_EraserElite.cgr,1,149,3D ObjectData,Vertex Data,54,36,3,0x312,4,3040,1.0825,30.4088,12.6352,
Actors/PlayerCar_EraserElite.cgr,2,175,3D ObjectData,Vertex Data,224,192,3,0x312,4,12136,24.508,24.508,2.1143,
Actors/PlayerCar_EraserElite.cgr,3,220,3D ObjectData,Vertex Data,224,192,3,0x312,4,12136,20.2069,20.2069,2.0271,
Actors/PlayerCar_EraserElite.cgr,4,585,3D ObjectData,Vertex Data,224,192,3,0x312,4,12136,16.2007,16.2007,2.2096,
Actors/PlayerCar_EraserElite.cgr,5,619,3D ObjectData,Vertex Data,224,192,3,0x312,4,12136,12.6127,12.6127,2.0868,
Actors/PlayerCar_EraserElite.cgr,6,641,3D ObjectData,Vertex Data,224,192,3,0x312,4,12136,24.508,24.508,2.1143,
Actors/PlayerCar_EraserElite.cgr,7,667,3D ObjectData,Vertex Data,224,192,3,0x312,4,12136,20.2069,20.2069,2.0271,
Actors/PlayerCar_EraserElite.cgr,8,693,3D ObjectData,Vertex Data,224,192,3,0x312,4,12136,16.2007,16.2007,2.2096,
Actors/PlayerCar_EraserElite.cgr,9,719,3D ObjectData,Vertex Data,224,192,3,0x312,4,12136,12.6127,12.6127,2.0868,
Actors/PlayerCar_EraserElite.cgr,10,738,3D ObjectData,Vertex Data,653,318,3,0x312,4,33484,33.8659,35.4498,107.9539,
Actors/PlayerCar_EraserElite.cgr,11,740,3D ObjectData,Vertex Data,75,60,3,0x312,4,4192,31.0561,32.6102,53.7303,
Actors/PlayerCar_EraserElite.cgr,12,742,3D ObjectData,Vertex Data,649,318,3,0x312,4,33292,33.8659,35.4498,107.9539,
Actors/PlayerCar_EraserElite.cgr,13,744,3D ObjectData,Vertex Data,75,60,3,0x312,4,4192,31.0561,32.6102,53.7303,
Actors/PlayerCar_EraserElite.cgr,14,746,3D ObjectData,Vertex Data,513,309,3,0x312,4,26710,45.9843,17.2813,128.2198,
Actors/PlayerCar_EraserElite.cgr,15,749,3D ObjectData,Vertex Data,396,261,3,0x312,4,20806,45.8932,19.2026,136.9427,
Actors/PlayerCar_Jetboat.cgr,0,64,3D ObjectData,Turbine.3ds,136,256,1,0x112,4,6040,2.0,2.0,4.6638,
Actors/PlayerCar_Jetboat.cgr,1,73,3D ObjectData,CockpitThin,279,554,1,0x112,4,12404,5.1552,2.3296,7.0289,
Actors/PlayerCar_Jetboat.cgr,2,116,3D ObjectData,TurbineWires,418,880,1,0x112,4,18808,2.0,2.0122,5.4817,
Actors/PlayerCar_Jetboat.cgr,3,157,3D ObjectData,fin.3ds,122,236,1,0x112,4,5472,0.552,2.0,1.368,
Actors/PlayerCar_Ovol.cgr,0,248,3D ObjectData,Vertex Data,41,34,3,0x312,4,2404,48.5327,36.96,41.785,
Actors/PlayerCar_Ovol.cgr,1,273,3D ObjectData,Vertex Data,84,28,3,0x312,4,4432,48.5327,36.96,41.785,
Actors/PlayerCar_Ovol.cgr,2,303,3D ObjectData,Vertex Data,40,32,3,0x312,4,2344,34.3284,34.2563,25.7031,
Actors/PlayerCar_Ovol.cgr,3,319,3D ObjectData,Vertex Data,84,28,3,0x312,4,4432,34.3284,34.2563,25.7031,
Actors/PlayerCar_Ovol.cgr,4,349,3D ObjectData,Vertex Data,40,32,3,0x312,4,2344,23.9226,26.5202,23.7702,
Actors/PlayerCar_Ovol.cgr,5,365,3D ObjectData,Vertex Data,84,28,3,0x312,4,4432,23.9226,26.5202,23.7702,
Actors/PlayerCar_Ovol.cgr,6,397,3D ObjectData,Vertex Data,146,96,3,0x312,4,7816,17.2177,19.188,18.1716,
Actors/PlayerCar_Ovol.cgr,7,413,3D ObjectData,Vertex Data,58,28,3,0x312,4,3184,17.2177,19.188,16.4489,
Actors/PlayerCar_Ovol.cgr,8,442,3D ObjectData,Vertex Data,96,64,3,0x312,4,5224,77.8405,19.4638,22.3459,
Actors/PlayerCar_Ovol.cgr,9,458,3D ObjectData,Vertex Data,168,56,3,0x312,4,8632,77.8405,19.4638,22.3459,
Actors/PlayerCar_Ovol.cgr,10,488,3D ObjectData,Vertex Data,410,320,3,0x312,4,21832,98.6946,20.9211,125.9764,
Actors/PlayerCar_Ovol.cgr,11,504,3D ObjectData,Vertex Data,116,56,3,0x312,4,6136,80.728,19.4638,124.1281,
Actors/PlayerCar_Ovol.cgr,12,534,3D ObjectData,Vertex Data,96,64,3,0x312,4,5224,67.4938,16.9837,20.0609,
Actors/PlayerCar_Ovol.cgr,13,550,3D ObjectData,Vertex Data,168,56,3,0x312,4,8632,67.4938,16.9837,20.0609,
Actors/PlayerCar_Ovol.cgr,14,580,3D ObjectData,Vertex Data,322,192,3,0x312,4,16840,56.4391,14.9507,18.1466,
Actors/PlayerCar_Ovol.cgr,15,596,3D ObjectData,Vertex Data,116,56,3,0x312,4,6136,56.4391,14.9507,16.276,
Actors/PlayerCar_Ovol.cgr,16,626,3D ObjectData,Vertex Data,135,120,3,0x312,4,7432,54.3888,36.8773,99.7321,
Actors/PlayerCar_Ovol.cgr,17,642,3D ObjectData,Vertex Data,76,34,3,0x312,4,4084,49.9178,36.8773,95.8433,
Actors/PlayerCar_Ovol2.cgr,0,94,3D ObjectData,Vertex Data,151,70,3,0x312,4,7900,60.9992,46.9493,41.785,
Actors/PlayerCar_Ovol2.cgr,1,125,3D ObjectData,Vertex Data,98,36,3,0x312,4,5152,60.9992,46.9493,41.785,
Actors/PlayerCar_Ovol2.cgr,2,203,3D ObjectData,Vertex Data,185,84,3,0x312,4,9616,76.2945,44.746,97.0875,
Actors/PlayerCar_Ovol2.cgr,3,701,3D ObjectData,Vertex Data,268,136,3,0x312,4,13912,17.203,24.374,18.1716,
Actors/PlayerCar_Ovol2.cgr,4,717,3D ObjectData,Vertex Data,70,36,3,0x312,4,3808,17.203,24.374,16.6905,
Actors/PlayerCar_Ovol2.cgr,5,733,3D ObjectData,Vertex Data,624,396,3,0x312,4,32560,132.3875,27.6426,125.6134,
Actors/PlayerCar_Ovol2.cgr,6,749,3D ObjectData,Vertex Data,256,132,3,0x312,4,13312,140.0823,29.9119,125.2263,
Actors/PlayerCar_Ovol2.cgr,7,765,3D ObjectData,Vertex Data,100,64,3,0x312,4,5416,105.8805,19.4638,22.3459,
Actors/PlayerCar_Ovol2.cgr,8,781,3D ObjectData,Vertex Data,212,72,3,0x312,4,10840,110.5157,19.4638,22.3459,
Actors/PlayerCar_Ovol2.cgr,9,797,3D ObjectData,Vertex Data,100,64,3,0x312,4,5416,92.0677,16.9837,19.0929,
Actors/PlayerCar_Ovol2.cgr,10,813,3D ObjectData,Vertex Data,212,72,3,0x312,4,10840,97.8,16.9837,19.0929,
Actors/PlayerCar_Ovol2.cgr,11,829,3D ObjectData,Vertex Data,364,198,3,0x312,4,18892,83.3343,14.9507,15.7301,
Actors/PlayerCar_Ovol2.cgr,12,845,3D ObjectData,Vertex Data,142,66,3,0x312,4,7444,83.3343,14.9507,22.1345,
Actors/PlayerCar_Ovol2.cgr,13,860,3D ObjectData,Vertex Data,229,162,3,0x312,4,12196,76.2945,44.9138,99.8565,
Actors/PlayerCar_Ovol2.cgr,14,862,3D ObjectData,Vertex Data,94,68,3,0x312,4,5152,40.7415,43.5148,25.7031,
Actors/PlayerCar_Ovol2.cgr,15,863,3D ObjectData,Vertex Data,98,36,3,0x312,4,5152,40.7415,43.5148,25.7031,
Actors/PlayerCar_Ovol2.cgr,16,864,3D ObjectData,Vertex Data,94,68,3,0x312,4,5152,27.4465,33.6879,23.7702,
Actors/PlayerCar_Ovol2.cgr,17,865,3D ObjectData,Vertex Data,98,36,3,0x312,4,5152,27.4465,33.6879,23.7702,
Actors/PlayerCar_Rocket.cgr,0,148,3D ObjectData,Vertex Data,576,446,3,0x312,4,30556,29.7656,21.0562,79.617,
Actors/PlayerCar_Rocket.cgr,1,263,3D ObjectData,Vertex Data,342,274,3,0x312,4,18292,28.7218,22.1965,56.8218,
Actors/PlayerCar_Rocket.cgr,2,279,3D ObjectData,Vertex Data,172,152,3,0x312,4,9400,28.7218,22.1965,9.3113,
Actors/PlayerCar_Rocket.cgr,3,319,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,11.8002,12.4074,1.3366,
Actors/PlayerCar_Rocket.cgr,4,341,3D ObjectData,Vertex Data,128,80,3,0x312,4,6856,6.77,5.0495,0.7441,
Actors/PlayerCar_Rocket.cgr,5,354,3D ObjectData,Vertex Data,128,80,3,0x312,4,6856,10.4106,9.4247,1.3558,
Actors/PlayerCar_Rocket.cgr,6,383,3D ObjectData,Vertex Data,128,80,3,0x312,4,6856,8.4488,6.9254,0.9587,
Actors/PlayerCar_Rocket.cgr,7,458,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,11.8002,12.4074,1.3366,
Actors/PlayerCar_Rocket.cgr,8,480,3D ObjectData,Vertex Data,128,80,3,0x312,4,6856,6.77,5.0495,0.7441,
Actors/PlayerCar_Rocket.cgr,9,497,3D ObjectData,Vertex Data,128,80,3,0x312,4,6856,10.4106,9.4247,1.3558,
Actors/PlayerCar_Rocket.cgr,10,526,3D ObjectData,Vertex Data,128,80,3,0x312,4,6856,8.4488,6.9254,0.9587,
Actors/PlayerCar_Rocket.cgr,11,650,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,11.8002,12.4074,1.3366,
Actors/PlayerCar_Rocket.cgr,12,694,3D ObjectData,Vertex Data,128,80,3,0x312,4,6856,6.77,5.0495,0.7441,
Actors/PlayerCar_Rocket.cgr,13,728,3D ObjectData,Vertex Data,128,80,3,0x312,4,6856,10.4106,9.4247,1.3558,
Actors/PlayerCar_Rocket.cgr,14,763,3D ObjectData,Vertex Data,128,80,3,0x312,4,6856,8.4488,6.9254,0.9587,
Actors/PlayerCar_Rocket2.cgr,0,16,3D ObjectData,Vertex Data,749,500,3,0x312,4,39184,46.184,29.7453,76.3969,
Actors/PlayerCar_Rocket2.cgr,1,32,3D ObjectData,Vertex Data,605,370,3,0x312,4,31492,46.184,30.3874,88.2476,
Actors/PlayerCar_Rocket2.cgr,2,48,3D ObjectData,Vertex Data,180,152,3,0x312,4,9784,31.7738,22.1965,9.6192,
Actors/PlayerCar_Rocket2.cgr,3,78,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,11.8002,12.4074,1.3366,
Actors/PlayerCar_Rocket2.cgr,4,108,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,10.4106,9.4247,1.3558,
Actors/PlayerCar_Rocket2.cgr,5,138,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,8.4488,6.9254,0.9587,
Actors/PlayerCar_Rocket2.cgr,6,168,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,6.77,5.0495,0.7441,
Actors/PlayerCar_Rocket2.cgr,7,187,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,11.8002,12.4074,1.3366,
Actors/PlayerCar_Rocket2.cgr,8,213,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,10.4106,9.4247,1.3558,
Actors/PlayerCar_Rocket2.cgr,9,239,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,8.4488,6.9254,0.9587,
Actors/PlayerCar_Rocket2.cgr,10,265,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,6.77,5.0495,0.7441,
Actors/PlayerCar_Rocket2.cgr,11,297,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,11.8002,12.4074,1.3366,
Actors/PlayerCar_Rocket2.cgr,12,323,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,10.4106,9.4247,1.3558,
Actors/PlayerCar_Rocket2.cgr,13,349,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,8.4488,6.9254,0.9587,
Actors/PlayerCar_Rocket2.cgr,14,375,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,6.77,5.0495,0.7441,
Actors/PlayerCar_RocketPro.cgr,0,584,3D ObjectData,Vertex Data,528,602,3,0x312,4,29188,26.8098,22.1634,82.6278,
Actors/PlayerCar_RocketPro.cgr,1,614,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,11.8002,12.4074,1.3366,
Actors/PlayerCar_RocketPro.cgr,2,641,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,10.4106,9.4247,1.3558,
Actors/PlayerCar_RocketPro.cgr,3,671,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,8.4488,6.9254,0.9587,
Actors/PlayerCar_RocketPro.cgr,4,701,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,6.77,5.0495,0.7441,
Actors/PlayerCar_RocketPro.cgr,5,723,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,11.8002,12.4074,1.3366,
Actors/PlayerCar_RocketPro.cgr,6,749,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,10.4106,9.4247,1.3558,
Actors/PlayerCar_RocketPro.cgr,7,775,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,8.4488,6.9254,0.9587,
Actors/PlayerCar_RocketPro.cgr,8,801,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,6.77,5.0495,0.7441,
Actors/PlayerCar_RocketPro.cgr,9,833,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,11.8002,12.4074,1.3366,
Actors/PlayerCar_RocketPro.cgr,10,859,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,10.4106,9.4247,1.3558,
Actors/PlayerCar_RocketPro.cgr,11,885,3D ObjectData,Vertex Data,112,80,3,0x312,4,6088,8.4488,6.9254,0.9587,
Actors/PlayerCar_RocketPro.cgr,12,911,3D ObjectData,Vertex Data,96,80,3,0x312,4,5320,6.77,5.0495,0.7441,
Actors/PlayerCar_RocketPro.cgr,13,930,3D ObjectData,Vertex Data,957,644,3,0x312,4,50032,26.8897,22.1634,98.6087,
Actors/PlayerCar_RocketPro.cgr,14,931,3D ObjectData,Vertex Data,168,128,3,0x312,4,9064,26.8897,20.2298,8.3049,
Actors/PlayerCar_RocketPro.cgr,15,934,3D ObjectData,Vertex Data,24,28,3,0x312,4,1552,4.1592,7.0834,22.0149,
Actors/PlayerCar_RocketPro.cgr,16,937,3D ObjectData,Vertex Data,122,100,3,0x312,4,6688,5.2328,8.4469,23.5942,
Actors/PlayerCar_RocketPro.cgr,17,945,3D ObjectData,Vertex Data,24,28,3,0x312,4,1552,4.1592,7.0834,22.0149,
Actors/PlayerCar_RocketPro.cgr,18,948,3D ObjectData,Vertex Data,122,100,3,0x312,4,6688,5.2328,8.4469,23.5942,
Actors/PlayerCar_RocketPro.cgr,19,956,3D ObjectData,Vertex Data,22,26,3,0x312,4,1444,7.9017,3.6427,13.7723,
Actors/PlayerCar_RocketPro.cgr,20,959,3D ObjectData,Vertex Data,94,90,3,0x312,4,5284,9.4011,4.5677,15.5857,
Actors/PlayerCar_Skinny.cgr,0,0,3D ObjectData,SkinnyHull.3ds,155,306,1,0x112,4,6948,5.2782,2.7311,7.9787,
Actors/PlayerCar_Skinny.cgr,1,64,3D ObjectData,Turbine.3ds,136,256,1,0x112,4,6040,2.0,2.0,4.6638,
Actors/PlayerCar_Skinny.cgr,2,73,3D ObjectData,Skinny_Fin,12,20,1,0x112,4,656,0.0541,2.0,1.3239,
Actors/PlayerCar_Skinny.cgr,3,116,3D ObjectData,TurbineWires,418,880,1,0x112,4,18808,2.0,2.0122,5.4817,
Actors/PlayerCar_Skinny.cgr,4,250,3D ObjectData,Skinny_Fin,12,20,1,0x112,4,656,0.0541,2.0,1.3239,
Actors/PlayerCar_Sword.cgr,0,89,3D ObjectData,Vertex Data,177,158,3,0x312,4,9676,157.5591,88.3701,422.558,
Actors/PlayerCar_Sword.cgr,1,244,3D ObjectData,Vertex Data,113,80,3,0x312,4,6136,164.8855,89.6346,425.0567,
Actors/PlayerCar_Sword.cgr,2,270,3D ObjectData,Vertex Data,74,68,3,0x312,4,4192,78.8225,29.5159,215.0237,
Actors/PlayerCar_Sword.cgr,3,300,3D ObjectData,Vertex Data,732,720,3,0x312,4,39688,371.6878,58.3068,199.2974,
Actors/PlayerCar_Sword.cgr,4,316,3D ObjectData,Vertex Data,1060,624,3,0x312,4,54856,379.275,61.6848,168.795,
Actors/PlayerCar_Sword.cgr,5,346,3D ObjectData,Vertex Data,112,96,3,0x312,4,6184,113.3553,113.3553,11.3553,
Actors/PlayerCar_Sword.cgr,6,361,3D ObjectData,cube10_XSIPOLYCL,84,72,1,0x112,4,3272,14.9035,11.7232,6.2705,
Actors/PlayerCar_Sword.cgr,7,363,3D ObjectData,cube8_XSIPOLYCLS,48,42,1,0x112,4,1940,9.0408,7.1682,1.1679,
Actors/PlayerCar_Sword.cgr,8,365,3D ObjectData,cube9_XSIPOLYCLS,60,60,1,0x112,4,2432,15.9545,12.6297,2.8088,
Actors/PlayerCar_Sword.cgr,9,367,3D ObjectData,cube_XSIPOLYCLS.,56,60,1,0x112,4,2304,0.6541,4.2368,2.9037,
Actors/PlayerCar_Sword.cgr,10,369,3D ObjectData,cylinder1_XSIPOL,51,60,1,0x112,4,2144,3.5272,3.5446,0.7743,
Actors/PlayerCar_Sword.cgr,11,373,3D ObjectData,Vertex Data,112,96,3,0x312,4,6184,93.7283,93.7283,11.3553,
Actors/PlayerCar_Sword.cgr,12,390,3D ObjectData,lambert2SG,564,988,1,0x112,4,24128,4.3329,3.9862,7.5267,
Actors/PlayerCar_Sword.cgr,13,399,3D ObjectData,cylinder277_XSIP,432,672,1,0x112,4,18008,13.5187,10.6605,11.5784,
Actors/PlayerCar_Sword.cgr,14,401,3D ObjectData,cylinder278_XSIP,84,92,1,0x112,4,3392,6.3504,8.0474,10.4452,
Actors/PlayerCar_Sword.cgr,15,403,3D ObjectData,Vertex Data,112,96,3,0x312,4,6184,82.2459,82.2459,11.3553,
Actors/PlayerCar_Sword.cgr,16,405,3D ObjectData,cylinder3_XSIPOL,36,32,1,0x112,4,1496,4.3158,4.272,1.6703,
Actors/PlayerCar_Sword.cgr,17,407,3D ObjectData,cylinder4_XSIPOL,45,48,1,0x112,4,1880,4.9393,5.0218,2.4013,
Actors/PlayerCar_Sword.cgr,18,409,3D ObjectData,cylinder52_XSIPO,156,192,1,0x112,4,6296,9.0599,7.3421,0.8875,
Actors/PlayerCar_Sword.cgr,19,411,3D ObjectData,cylinder_XSIPOLY,26,24,1,0x112,4,1128,2.9557,3.6497,12.2098,
Actors/PlayerCar_Sword.cgr,20,413,3D ObjectData,polymsh25_XSIPOL,402,372,1,0x112,4,15248,14.4189,11.3268,3.7754,
Actors/PlayerCar_Sword.cgr,21,415,3D ObjectData,polymsh48_XSIPOL,1116,1284,1,0x112,4,43568,10.168,10.8034,27.1806,
